model,index,no_rag,dense,bm25,roundrobin,rrf,rerank,cite_only,cite_rrf,rrf50,cite_rrf50,cite_ls_rrf50,oracle,ls_text
Mistral-Small-3.2,56,5.263157894736842,3.947368421052632,7.894736842105263,5.263157894736842,2.631578947368421,3.947368421052632,6.578947368421052,7.894736842105263,7.894736842105263,6.578947368421052,6.578947368421052,17.105263157894736,13.157894736842104
Mistral-Small-3.2,57,9.523809523809524,4.761904761904762,7.142857142857142,4.761904761904762,4.761904761904762,9.523809523809524,14.285714285714285,9.523809523809524,7.142857142857142,7.142857142857142,4.761904761904762,30.95238095238096,7.142857142857142
Mistral-Small-3.2,58,2.898550724637681,1.4492753623188406,8.695652173913043,1.4492753623188406,1.4492753623188406,5.797101449275362,5.797101449275362,2.898550724637681,2.898550724637681,2.898550724637681,2.898550724637681,11.594202898550725,8.695652173913043
Mistral-Small-3.2,59,5.0,5.0,3.333333333333333,6.666666666666667,6.666666666666667,3.333333333333333,8.333333333333332,5.0,6.666666666666667,5.0,8.333333333333332,5.0,6.666666666666667
Mistral-Small-3.2,60,2.857142857142857,4.285714285714286,4.285714285714286,4.285714285714286,4.285714285714286,4.285714285714286,4.285714285714286,1.4285714285714286,5.714285714285714,7.142857142857142,5.714285714285714,15.714285714285714,2.857142857142857
Mistral-Small-3.2,61,15.384615384615383,9.615384615384617,11.538461538461538,19.23076923076924,17.307692307692307,9.615384615384617,7.6923076923076925,11.538461538461538,17.307692307692307,7.6923076923076925,9.615384615384617,26.923076923076923,9.615384615384617
Mistral-Small-3.2,62,18.181818181818183,11.363636363636363,11.363636363636363,13.636363636363637,9.090909090909092,13.636363636363637,9.090909090909092,13.636363636363637,11.363636363636363,15.909090909090908,13.636363636363637,34.090909090909086,9.090909090909092
Mistral-Small-3.2,63,21.875,15.625,12.5,15.625,18.75,15.625,18.75,15.625,15.625,18.75,21.875,37.5,18.75
Mistral-Small-3.2,64,6.849315068493151,4.10958904109589,2.73972602739726,5.47945205479452,1.36986301369863,1.36986301369863,5.47945205479452,5.47945205479452,2.73972602739726,8.21917808219178,6.849315068493151,16.43835616438356,2.73972602739726
Mistral-Small-3.2,65,4.285714285714286,4.285714285714286,7.142857142857142,4.285714285714286,7.142857142857142,2.857142857142857,7.142857142857142,7.142857142857142,7.142857142857142,1.4285714285714286,5.714285714285714,11.428571428571429,4.285714285714286
Mistral-Small-3.2,66,15.909090909090908,9.090909090909092,4.545454545454546,13.636363636363637,9.090909090909092,11.363636363636363,13.636363636363637,9.090909090909092,9.090909090909092,6.8181818181818175,20.454545454545457,22.727272727272727,4.545454545454546
Mistral-Small-3.2,67,9.375,10.9375,6.25,10.9375,4.6875,6.25,12.5,10.9375,7.8125,9.375,10.9375,12.5,9.375
Mistral-Small-3.2,68,5.714285714285714,12.857142857142856,2.857142857142857,4.285714285714286,2.857142857142857,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,5.714285714285714,7.142857142857142
Mistral-Small-3.2,69,17.647058823529413,5.88235294117647,2.941176470588235,11.76470588235294,2.941176470588235,5.88235294117647,8.823529411764707,8.823529411764707,8.823529411764707,11.76470588235294,17.647058823529413,17.647058823529413,11.76470588235294
Mistral-Small-3.2,70,8.955223880597014,8.955223880597014,7.462686567164178,5.970149253731343,13.432835820895525,10.44776119402985,5.970149253731343,7.462686567164178,10.44776119402985,8.955223880597014,10.44776119402985,13.432835820895525,11.940298507462686
Mistral-Small-3.2,71,16.666666666666664,4.166666666666666,6.25,4.166666666666666,6.25,8.333333333333332,6.25,4.166666666666666,4.166666666666666,6.25,6.25,25.0,4.166666666666666
Mistral-Small-3.2,72,13.333333333333334,0.0,10.0,3.333333333333333,3.333333333333333,3.333333333333333,10.0,10.0,6.666666666666667,13.333333333333334,13.333333333333334,26.666666666666668,10.0
Mistral-Small-3.2,73,8.450704225352112,7.042253521126761,7.042253521126761,9.859154929577464,12.676056338028168,11.267605633802818,12.676056338028168,7.042253521126761,9.859154929577464,8.450704225352112,11.267605633802818,23.943661971830984,12.676056338028168
Mistral-Small-3.2,74,3.571428571428571,0.0,1.7857142857142856,7.142857142857142,10.714285714285714,12.5,1.7857142857142856,5.357142857142857,8.928571428571429,8.928571428571429,7.142857142857142,30.35714285714285,12.5
Mistral-Small-3.2,75,13.253012048192772,6.024096385542169,9.63855421686747,6.024096385542169,4.819277108433735,3.614457831325301,6.024096385542169,8.433734939759036,7.228915662650602,6.024096385542169,4.819277108433735,18.072289156626507,7.228915662650602
Mistral-Small-3.2,76,41.37931034482759,17.24137931034483,13.79310344827586,13.79310344827586,10.344827586206897,20.6896551724138,13.79310344827586,10.344827586206897,13.79310344827586,17.24137931034483,10.344827586206897,27.58620689655172,27.586206896551722
Mistral-Small-3.2,77,5.263157894736842,2.631578947368421,2.631578947368421,3.947368421052632,2.631578947368421,3.947368421052632,5.263157894736842,3.947368421052632,2.631578947368421,6.578947368421052,3.947368421052632,17.105263157894736,2.631578947368421
Mistral-Small-3.2,78,18.181818181818183,18.181818181818183,18.181818181818183,22.727272727272727,18.181818181818183,13.636363636363637,22.727272727272727,22.727272727272727,27.27272727272727,22.727272727272727,31.818181818181817,27.27272727272727,22.727272727272727
Mistral-Small-3.2,79,8.16326530612245,10.20408163265306,10.20408163265306,14.285714285714285,6.122448979591836,8.16326530612245,10.20408163265306,10.20408163265306,12.244897959183673,8.16326530612245,12.244897959183673,22.448979591836736,8.16326530612245
Mistral-Small-3.2,80,12.06896551724138,8.620689655172415,6.896551724137931,12.06896551724138,6.896551724137931,12.06896551724138,8.620689655172415,8.620689655172415,8.620689655172415,13.79310344827586,12.06896551724138,25.86206896551724,10.344827586206897
Qwen3-Next-80B-A3B,0,15.09433962264151,15.09433962264151,13.20754716981132,13.20754716981132,15.09433962264151,16.9811320754717,11.320754716981131,13.20754716981132,11.320754716981131,13.20754716981132,15.09433962264151,33.9622641509434,13.20754716981132
Qwen3-Next-80B-A3B,1,16.666666666666664,16.666666666666664,16.666666666666664,19.444444444444446,22.22222222222222,19.444444444444446,19.444444444444446,19.444444444444446,22.22222222222222,19.444444444444446,19.444444444444446,38.88888888888889,16.666666666666664
Qwen3-Next-80B-A3B,2,24.24242424242424,15.151515151515152,30.303030303030305,27.27272727272727,27.27272727272727,18.181818181818183,27.27272727272727,24.24242424242424,27.27272727272727,27.27272727272727,33.33333333333333,63.63636363636363,33.33333333333333
Qwen3-Next-80B-A3B,3,15.909090909090908,15.909090909090908,15.909090909090908,15.909090909090908,18.181818181818183,18.181818181818183,15.909090909090908,20.454545454545457,20.454545454545457,15.909090909090908,18.181818181818183,34.090909090909086,18.181818181818183
Qwen3-Next-80B-A3B,4,9.090909090909092,11.363636363636363,11.363636363636363,9.090909090909092,11.363636363636363,15.909090909090908,11.363636363636363,9.090909090909092,15.909090909090908,15.909090909090908,9.090909090909092,43.18181818181818,9.090909090909092
Qwen3-Next-80B-A3B,5,18.51851851851852,16.666666666666664,18.51851851851852,18.51851851851852,22.22222222222222,22.22222222222222,16.666666666666664,20.37037037037037,22.22222222222222,16.666666666666664,20.37037037037037,48.14814814814815,18.51851851851852
Qwen3-Next-80B-A3B,6,4.615384615384616,7.6923076923076925,10.76923076923077,15.384615384615383,10.76923076923077,9.230769230769232,12.307692307692308,10.76923076923077,10.76923076923077,6.153846153846154,12.307692307692308,24.615384615384617,10.76923076923077
Qwen3-Next-80B-A3B,7,29.545454545454547,25.0,22.727272727272727,20.454545454545457,27.27272727272727,25.0,27.27272727272727,25.0,25.0,25.0,27.27272727272727,25.0,22.727272727272727
Qwen3-Next-80B-A3B,8,5.084745762711865,5.084745762711865,6.779661016949152,11.864406779661016,8.47457627118644,10.16949152542373,8.47457627118644,11.864406779661016,10.16949152542373,11.864406779661016,16.94915254237288,40.67796610169492,11.864406779661017
Qwen3-Next-80B-A3B,9,15.384615384615383,23.07692307692308,23.07692307692308,12.82051282051282,25.64102564102564,20.51282051282051,20.51282051282051,20.51282051282051,25.64102564102564,23.07692307692308,28.205128205128204,41.02564102564102,23.076923076923077
Qwen3-Next-80B-A3B,10,25.0,37.5,20.833333333333336,29.166666666666668,29.166666666666668,37.5,29.166666666666668,25.0,37.5,41.66666666666667,20.833333333333336,58.333333333333336,25.0
Qwen3-Next-80B-A3B,11,12.5,12.5,16.071428571428573,16.071428571428573,14.285714285714285,16.071428571428573,16.071428571428573,14.285714285714285,12.5,14.285714285714285,16.071428571428573,37.5,16.071428571428573
Qwen3-Next-80B-A3B,12,17.24137931034483,17.24137931034483,13.79310344827586,17.24137931034483,17.24137931034483,13.79310344827586,20.6896551724138,24.13793103448276,20.6896551724138,10.344827586206897,20.6896551724138,20.6896551724138,13.793103448275861
Qwen3-Next-80B-A3B,13,16.129032258064516,9.67741935483871,14.516129032258066,12.903225806451612,12.903225806451612,6.451612903225806,6.451612903225806,14.516129032258066,11.29032258064516,16.129032258064516,14.516129032258066,32.25806451612903,9.67741935483871
Qwen3-Next-80B-A3B,14,12.244897959183673,12.244897959183673,10.20408163265306,14.285714285714285,12.244897959183673,12.244897959183673,12.244897959183673,14.285714285714285,14.285714285714285,14.285714285714285,14.285714285714285,34.69387755102041,12.244897959183673
Qwen3-Next-80B-A3B,15,14.814814814814811,16.666666666666664,11.11111111111111,16.666666666666664,14.814814814814811,16.666666666666664,18.51851851851852,18.51851851851852,9.25925925925926,14.814814814814811,22.22222222222222,46.2962962962963,20.37037037037037
Qwen3-Next-80B-A3B,16,30.303030303030305,30.303030303030305,36.36363636363637,33.33333333333333,27.27272727272727,30.303030303030305,33.33333333333333,24.24242424242424,27.27272727272727,24.24242424242424,36.36363636363637,39.39393939393939,30.303030303030305
Qwen3-Next-80B-A3B,17,8.333333333333332,16.666666666666664,12.5,16.666666666666664,20.833333333333336,18.75,10.416666666666668,12.5,10.416666666666668,14.583333333333334,12.5,35.41666666666667,14.583333333333334
Qwen3-Next-80B-A3B,18,6.666666666666667,3.333333333333333,11.666666666666666,1.6666666666666667,10.0,10.0,8.333333333333332,5.0,11.666666666666666,10.0,11.666666666666666,50.0,5.0
Qwen3-Next-80B-A3B,19,21.428571428571427,26.1904761904762,23.809523809523807,21.428571428571427,21.428571428571427,23.809523809523807,16.666666666666664,16.666666666666664,23.809523809523807,23.809523809523807,30.95238095238096,57.14285714285714,19.047619047619047
Qwen3-Next-80B-A3B,20,18.91891891891892,29.72972972972973,24.324324324324326,21.62162162162162,24.324324324324326,21.62162162162162,27.027027027027028,21.62162162162162,32.432432432432435,24.324324324324326,32.432432432432435,51.35135135135135,29.72972972972973
Qwen3-Next-80B-A3B,21,19.23076923076924,23.07692307692308,15.384615384615383,15.384615384615383,19.23076923076924,17.307692307692307,21.15384615384616,21.15384615384616,21.15384615384616,25.0,30.76923076923077,50.0,23.076923076923077
Qwen3-Next-80B-A3B,22,9.230769230769232,6.153846153846154,12.307692307692308,10.76923076923077,13.846153846153848,15.384615384615383,10.76923076923077,13.846153846153848,12.307692307692308,13.846153846153848,13.846153846153848,23.07692307692308,12.307692307692308
Qwen3-Next-80B-A3B,23,17.02127659574468,27.659574468085108,21.27659574468085,21.27659574468085,19.148936170212767,29.78723404255319,25.53191489361702,27.659574468085108,21.27659574468085,23.404255319148938,38.297872340425535,48.93617021276596,29.78723404255319
Qwen3-Next-80B-A3B,24,15.789473684210526,12.280701754385964,8.771929824561402,14.035087719298245,14.035087719298245,7.017543859649122,17.543859649122805,12.280701754385964,10.526315789473683,15.789473684210526,15.789473684210526,33.33333333333333,17.543859649122805
Qwen3-Next-80B-A3B,25,9.615384615384617,15.384615384615383,13.461538461538462,15.384615384615383,17.307692307692307,15.384615384615383,11.538461538461538,11.538461538461538,15.384615384615383,21.15384615384616,13.461538461538462,36.53846153846153,7.6923076923076925
Qwen3-Next-80B-A3B,26,16.39344262295082,19.672131147540984,9.836065573770492,11.475409836065571,19.672131147540984,9.836065573770492,11.475409836065571,18.0327868852459,16.39344262295082,9.836065573770492,18.0327868852459,31.14754098360656,13.114754098360656
Qwen3-Next-80B-A3B,27,7.272727272727272,10.909090909090908,10.909090909090908,7.272727272727272,9.090909090909092,9.090909090909092,3.636363636363636,5.454545454545454,9.090909090909092,7.272727272727272,10.909090909090908,43.63636363636363,9.090909090909092
Qwen3-Next-80B-A3B,28,7.317073170731707,7.317073170731707,9.75609756097561,2.4390243902439024,9.75609756097561,4.878048780487805,9.75609756097561,14.634146341463412,7.317073170731707,7.317073170731707,14.634146341463412,39.02439024390244,4.878048780487805
Qwen3-Next-80B-A3B,29,50.0,40.0,45.0,45.0,25.0,30.0,45.0,50.0,50.0,35.0,50.0,65.0,30.0
Qwen3-Next-80B-A3B,30,20.0,20.0,10.0,25.0,10.0,15.0,25.0,15.0,30.0,30.0,25.0,35.0,20.0
Qwen3-Next-80B-A3B,31,14.285714285714285,19.047619047619047,23.809523809523807,19.047619047619047,23.809523809523807,19.047619047619047,19.047619047619047,19.047619047619047,19.047619047619047,21.428571428571427,21.428571428571427,38.095238095238095,19.047619047619047
Qwen3-Next-80B-A3B,32,6.557377049180328,4.918032786885246,9.836065573770492,8.19672131147541,8.19672131147541,13.114754098360656,13.114754098360656,13.114754098360656,8.19672131147541,14.754098360655735,16.39344262295082,34.42622950819672,11.475409836065573
Qwen3-Next-80B-A3B,33,6.25,8.333333333333332,8.333333333333332,10.416666666666668,10.416666666666668,6.25,8.333333333333332,10.416666666666668,10.416666666666668,8.333333333333332,8.333333333333332,35.41666666666667,10.416666666666668
Qwen3-Next-80B-A3B,34,5.128205128205128,5.128205128205128,7.6923076923076925,10.256410256410255,10.256410256410255,5.128205128205128,2.564102564102564,5.128205128205128,5.128205128205128,5.128205128205128,28.205128205128204,46.15384615384615,15.384615384615385
Qwen3-Next-80B-A3B,35,21.428571428571427,12.5,21.428571428571427,16.071428571428573,14.285714285714285,10.714285714285714,17.857142857142858,14.285714285714285,14.285714285714285,19.642857142857142,26.785714285714285,35.714285714285715,10.714285714285714
Qwen3-Next-80B-A3B,36,10.416666666666668,12.5,8.333333333333332,12.5,10.416666666666668,22.916666666666664,8.333333333333332,10.416666666666668,16.666666666666664,14.583333333333334,14.583333333333334,52.083333333333336,6.25
Qwen3-Next-80B-A3B,37,10.638297872340424,12.76595744680851,8.51063829787234,7.446808510638298,8.51063829787234,8.51063829787234,8.51063829787234,10.638297872340424,10.638297872340424,12.76595744680851,10.638297872340424,31.91489361702128,8.51063829787234
Qwen3-Next-80B-A3B,38,5.769230769230769,3.8461538461538463,1.9230769230769231,7.6923076923076925,5.769230769230769,7.6923076923076925,5.769230769230769,7.6923076923076925,9.615384615384617,7.6923076923076925,13.461538461538462,32.69230769230769,7.6923076923076925
Qwen3-Next-80B-A3B,39,24.13793103448276,27.58620689655172,17.24137931034483,31.03448275862069,24.13793103448276,24.13793103448276,31.03448275862069,31.03448275862069,31.03448275862069,31.03448275862069,24.13793103448276,34.48275862068966,31.03448275862069
Qwen3-Next-80B-A3B,40,8.75,13.750000000000002,12.5,13.750000000000002,15.0,17.5,13.750000000000002,12.5,11.25,12.5,16.25,38.75,11.25
Qwen3-Next-80B-A3B,41,27.659574468085108,19.148936170212767,21.27659574468085,23.404255319148938,21.27659574468085,25.53191489361702,21.27659574468085,23.404255319148938,19.148936170212767,19.148936170212767,34.04255319148936,46.80851063829788,23.404255319148938
Qwen3-Next-80B-A3B,42,11.11111111111111,14.814814814814811,18.51851851851852,20.37037037037037,12.962962962962962,12.962962962962962,12.962962962962962,11.11111111111111,18.51851851851852,14.814814814814811,18.51851851851852,31.48148148148148,12.962962962962962
Qwen3-Next-80B-A3B,43,5.714285714285714,8.571428571428571,14.285714285714285,12.857142857142856,10.0,10.0,10.0,10.0,11.428571428571429,15.714285714285714,22.857142857142858,34.285714285714285,12.857142857142856
Qwen3-Next-80B-A3B,44,23.33333333333333,26.666666666666668,23.33333333333333,23.33333333333333,26.666666666666668,26.666666666666668,33.33333333333333,36.66666666666666,23.33333333333333,36.66666666666666,30.0,43.333333333333336,30.0
Qwen3-Next-80B-A3B,45,3.125,15.625,12.5,12.5,18.75,9.375,6.25,12.5,21.875,18.75,25.0,46.875,9.375
Qwen3-Next-80B-A3B,46,14.035087719298245,15.789473684210526,15.789473684210526,15.789473684210526,12.280701754385964,12.280701754385964,24.561403508771928,26.31578947368421,14.035087719298245,15.789473684210526,21.052631578947366,45.614035087719294,21.052631578947366
Qwen3-Next-80B-A3B,47,12.307692307692308,13.846153846153848,9.230769230769232,15.384615384615383,7.6923076923076925,18.461538461538463,13.846153846153848,9.230769230769232,12.307692307692308,13.846153846153848,29.23076923076924,60.0,20.0
Qwen3-Next-80B-A3B,48,13.333333333333334,22.22222222222222,17.77777777777778,17.77777777777778,13.333333333333334,20.0,17.77777777777778,15.555555555555555,31.11111111111111,22.22222222222222,22.22222222222222,51.11111111111111,24.444444444444443
Qwen3-Next-80B-A3B,49,23.404255319148938,19.148936170212767,25.53191489361702,36.17021276595745,25.53191489361702,27.659574468085108,31.91489361702128,29.78723404255319,21.27659574468085,36.17021276595745,40.42553191489361,48.93617021276596,29.78723404255319
Qwen3-Next-80B-A3B,50,9.836065573770492,18.0327868852459,18.0327868852459,13.114754098360656,19.672131147540984,24.59016393442623,18.0327868852459,21.311475409836063,16.39344262295082,16.39344262295082,26.229508196721312,34.42622950819672,16.39344262295082
Qwen3-Next-80B-A3B,51,11.29032258064516,16.129032258064516,11.29032258064516,14.516129032258066,11.29032258064516,16.129032258064516,16.129032258064516,14.516129032258066,12.903225806451612,11.29032258064516,16.129032258064516,32.25806451612903,14.516129032258066
Qwen3-Next-80B-A3B,52,18.91891891891892,21.62162162162162,18.91891891891892,16.216216216216218,16.216216216216218,10.81081081081081,24.324324324324326,18.91891891891892,10.81081081081081,32.432432432432435,29.72972972972973,43.24324324324324,18.91891891891892
Qwen3-Next-80B-A3B,53,9.523809523809524,12.698412698412698,11.11111111111111,7.936507936507936,14.285714285714285,12.698412698412698,11.11111111111111,11.11111111111111,15.873015873015872,15.873015873015872,11.11111111111111,30.15873015873016,12.698412698412698
Qwen3-Next-80B-A3B,54,13.402061855670103,16.49484536082474,22.68041237113402,14.432989690721648,18.55670103092784,15.463917525773196,15.463917525773196,12.371134020618555,19.587628865979383,23.711340206185564,19.587628865979383,32.98969072164948,16.49484536082474
Qwen3-Next-80B-A3B,55,4.838709677419355,12.903225806451612,9.67741935483871,11.29032258064516,4.838709677419355,11.29032258064516,9.67741935483871,14.516129032258066,12.903225806451612,14.516129032258066,20.967741935483872,40.32258064516129,8.064516129032258
Qwen3-Next-80B-A3B,56,9.210526315789473,9.210526315789473,13.157894736842104,5.263157894736842,7.894736842105263,10.526315789473683,10.526315789473683,15.789473684210526,7.894736842105263,10.526315789473683,15.789473684210526,27.631578947368425,14.473684210526317
Qwen3-Next-80B-A3B,57,9.523809523809524,16.666666666666664,14.285714285714285,16.666666666666664,19.047619047619047,16.666666666666664,11.904761904761903,16.666666666666664,19.047619047619047,14.285714285714285,14.285714285714285,38.095238095238095,14.285714285714285
Qwen3-Next-80B-A3B,58,7.246376811594203,7.246376811594203,13.043478260869565,8.695652173913043,10.144927536231885,7.246376811594203,8.695652173913043,8.695652173913043,10.144927536231885,7.246376811594203,11.594202898550725,34.78260869565217,5.797101449275362
Qwen3-Next-80B-A3B,59,11.666666666666666,18.33333333333333,13.333333333333334,8.333333333333332,11.666666666666666,10.0,11.666666666666666,15.0,8.333333333333332,6.666666666666667,15.0,38.333333333333336,16.666666666666664
Qwen3-Next-80B-A3B,60,8.571428571428571,15.714285714285714,18.571428571428573,14.285714285714285,14.285714285714285,11.428571428571429,8.571428571428571,11.428571428571429,15.714285714285714,15.714285714285714,12.857142857142856,27.142857142857142,12.857142857142856
Qwen3-Next-80B-A3B,61,11.538461538461538,17.307692307692307,19.23076923076924,11.538461538461538,17.307692307692307,15.384615384615383,15.384615384615383,17.307692307692307,19.23076923076924,11.538461538461538,13.461538461538462,40.38461538461539,17.307692307692307
Qwen3-Next-80B-A3B,62,20.454545454545457,29.545454545454547,22.727272727272727,20.454545454545457,20.454545454545457,25.0,20.454545454545457,11.363636363636363,13.636363636363637,13.636363636363637,13.636363636363637,61.36363636363637,20.454545454545457
Qwen3-Next-80B-A3B,63,28.125,25.0,21.875,25.0,28.125,21.875,34.375,28.125,34.375,28.125,25.0,46.875,21.875
Qwen3-Next-80B-A3B,64,9.58904109589041,10.95890410958904,5.47945205479452,5.47945205479452,9.58904109589041,4.10958904109589,12.32876712328767,12.32876712328767,10.95890410958904,6.849315068493151,17.80821917808219,36.98630136986301,16.43835616438356
Qwen3-Next-80B-A3B,65,12.857142857142856,15.714285714285714,8.571428571428571,17.142857142857142,14.285714285714285,12.857142857142856,15.714285714285714,15.714285714285714,20.0,12.857142857142856,15.714285714285714,37.142857142857146,10.0
Qwen3-Next-80B-A3B,66,6.8181818181818175,13.636363636363637,15.909090909090908,9.090909090909092,6.8181818181818175,25.0,11.363636363636363,9.090909090909092,15.909090909090908,22.727272727272727,20.454545454545457,47.72727272727273,15.909090909090908
Qwen3-Next-80B-A3B,67,14.0625,12.5,12.5,14.0625,20.3125,10.9375,15.625,18.75,15.625,18.75,23.4375,29.6875,10.9375
Qwen3-Next-80B-A3B,68,8.571428571428571,10.0,4.285714285714286,8.571428571428571,10.0,7.142857142857142,10.0,10.0,12.857142857142856,10.0,7.142857142857142,34.285714285714285,7.142857142857142
Qwen3-Next-80B-A3B,69,14.705882352941178,29.411764705882355,14.705882352941178,17.647058823529413,20.588235294117645,20.588235294117645,14.705882352941178,20.588235294117645,26.47058823529412,29.411764705882355,23.52941176470588,52.94117647058824,17.647058823529413
Qwen3-Next-80B-A3B,70,13.432835820895525,11.940298507462686,14.925373134328357,4.477611940298507,17.91044776119403,16.417910447761194,14.925373134328357,13.432835820895525,19.402985074626866,17.91044776119403,20.8955223880597,23.88059701492537,13.432835820895523
Qwen3-Next-80B-A3B,71,10.416666666666668,14.583333333333334,10.416666666666668,10.416666666666668,10.416666666666668,12.5,14.583333333333334,12.5,12.5,10.416666666666668,16.666666666666664,47.91666666666667,10.416666666666668
Qwen3-Next-80B-A3B,72,20.0,16.666666666666664,6.666666666666667,16.666666666666664,16.666666666666664,20.0,16.666666666666664,23.33333333333333,16.666666666666664,13.333333333333334,23.33333333333333,53.333333333333336,23.333333333333332
Qwen3-Next-80B-A3B,73,15.492957746478872,19.718309859154928,19.718309859154928,16.901408450704224,15.492957746478872,15.492957746478872,15.492957746478872,15.492957746478872,14.084507042253522,15.492957746478872,25.352112676056336,46.478873239436616,18.30985915492958
Qwen3-Next-80B-A3B,74,16.071428571428573,25.0,16.071428571428573,19.642857142857142,21.428571428571427,12.5,14.285714285714285,16.071428571428573,17.857142857142858,19.642857142857142,21.428571428571427,53.57142857142857,12.5
Qwen3-Next-80B-A3B,75,10.843373493975903,8.433734939759036,10.843373493975903,10.843373493975903,8.433734939759036,6.024096385542169,14.457831325301203,10.843373493975903,8.433734939759036,10.843373493975903,20.48192771084337,34.93975903614458,10.843373493975903
Qwen3-Next-80B-A3B,76,27.58620689655172,20.6896551724138,27.58620689655172,31.03448275862069,20.6896551724138,17.24137931034483,24.13793103448276,24.13793103448276,27.58620689655172,41.37931034482759,27.58620689655172,48.27586206896552,10.344827586206897
Qwen3-Next-80B-A3B,77,10.526315789473683,14.473684210526317,17.105263157894736,9.210526315789473,10.526315789473683,10.526315789473683,11.842105263157894,15.789473684210526,13.157894736842104,14.473684210526317,11.842105263157894,31.57894736842105,14.473684210526317
Qwen3-Next-80B-A3B,78,31.818181818181817,36.36363636363637,36.36363636363637,40.909090909090914,50.0,31.818181818181817,36.36363636363637,27.27272727272727,36.36363636363637,27.27272727272727,45.45454545454545,54.54545454545454,40.909090909090914
Qwen3-Next-80B-A3B,79,16.3265306122449,18.367346938775512,16.3265306122449,18.367346938775512,16.3265306122449,18.367346938775512,20.40816326530612,14.285714285714285,12.244897959183673,20.40816326530612,20.40816326530612,34.69387755102041,18.367346938775512
Qwen3-Next-80B-A3B,80,15.517241379310343,10.344827586206897,12.06896551724138,12.06896551724138,10.344827586206897,15.517241379310343,12.06896551724138,13.79310344827586,15.517241379310343,12.06896551724138,15.517241379310343,41.37931034482759,13.793103448275861
Qwen3.6-35B-A3B,0,15.09433962264151,18.867924528301888,13.20754716981132,13.20754716981132,16.9811320754717,18.867924528301888,11.320754716981131,28.30188679245283,24.52830188679245,16.9811320754717,16.9811320754717,32.075471698113205,18.867924528301888
Qwen3.6-35B-A3B,1,19.444444444444446,25.0,22.22222222222222,22.22222222222222,25.0,25.0,16.666666666666664,25.0,27.77777777777778,30.55555555555556,27.77777777777778,50.0,13.88888888888889
Qwen3.6-35B-A3B,2,30.303030303030305,21.21212121212121,33.33333333333333,27.27272727272727,30.303030303030305,36.36363636363637,36.36363636363637,27.27272727272727,24.24242424242424,30.303030303030305,39.39393939393939,42.42424242424242,27.27272727272727
Qwen3.6-35B-A3B,3,22.727272727272727,18.181818181818183,25.0,20.454545454545457,18.181818181818183,22.727272727272727,25.0,25.0,18.181818181818183,27.27272727272727,22.727272727272727,31.818181818181817,22.727272727272727
Qwen3.6-35B-A3B,4,13.636363636363637,18.181818181818183,9.090909090909092,22.727272727272727,15.909090909090908,18.181818181818183,11.363636363636363,13.636363636363637,15.909090909090908,18.181818181818183,9.090909090909092,43.18181818181818,13.636363636363635
Qwen3.6-35B-A3B,5,12.962962962962962,11.11111111111111,24.07407407407408,22.22222222222222,22.22222222222222,16.666666666666664,24.07407407407408,22.22222222222222,18.51851851851852,14.814814814814811,20.37037037037037,37.03703703703704,18.51851851851852
Qwen3.6-35B-A3B,6,12.307692307692308,9.230769230769232,12.307692307692308,9.230769230769232,13.846153846153848,4.615384615384616,7.6923076923076925,15.384615384615383,18.461538461538463,15.384615384615383,10.76923076923077,32.30769230769231,27.692307692307693
Qwen3.6-35B-A3B,7,25.0,18.181818181818183,31.818181818181817,27.27272727272727,29.545454545454547,22.727272727272727,27.27272727272727,29.545454545454547,29.545454545454547,18.181818181818183,20.454545454545457,27.27272727272727,25.0
Qwen3.6-35B-A3B,8,11.864406779661016,16.94915254237288,13.559322033898304,13.559322033898304,18.64406779661017,11.864406779661016,16.94915254237288,16.94915254237288,13.559322033898304,13.559322033898304,20.33898305084746,33.89830508474576,10.16949152542373
